Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3
,,,,,,,,7009,1643.401082,8141.169381,5098.379726
,,,,,,,,7010,1430.062777,7520.763221,5202.662157
,,,,,,,,7011,1234.027605,7091.662402,4981.698802
,,,,,,,,7012,1116.839415,6951.905194,4870.092087
,,,,,,,,7013,1130.396413,7047.867444,4907.291438
,,,,,,,,7014,1191.772884,7275.654675,5060.135371
,,,,,,,,7015,1365.790784,7813.385863,5294.867899
,,,,,,,,7016,1546.868451,8324.319947,5385.068857
,,,,,,,,7017,1520.010543,8363.245262,5382.612182
,,,,,,,,7018,1378.654139,8185.616794,5240.407243
,,,,,,,,7019,1192.737058,7904.615703,4909.166492
,,,,,,,,7020,1029.821489,7693.125205,4531.615818
,,,,,,,,7021,904.5427376,7501.157698,4232.758203
,,,,,,,,7022,820.7256932,7372.5047,4073.787437
,,,,,,,,7023,812.8488994,7333.82465,4053.151456
,,,,,,,,7024,905.8613253,7478.666912,4249.078112
,,,,,,,,7025,1075.126013,7615.532024,4546.839607
,,,,,,,,7026,1269.495993,7952.52776,4943.485635
,,,,,,,,7027,1509.65892,8305.280471,5335.781242
,,,,,,,,7028,1815.199019,8482.928336,5581.939036
,,,,,,,,7029,1813.003635,8339.576204,5490.924648
,,,,,,,,7030,1702.970159,8219.637141,5327.931452
,,,,,,,,7031,1591.931711,8124.778986,5194.909831
,,,,,,,,7032,1693.254522,7852.301608,5290.215642
,,,,,,,,7033,1785.698642,7602.004846,5137.965972
,,,,,,,,7034,1532.811829,7219.322985,5269.966398
,,,,,,,,7035,1312.776161,6907.474137,5079.006732
,,,,,,,,7036,1185.151185,6814.754203,4932.799859
,,,,,,,,7037,1150.056781,6885.9862,4869.82804
,,,,,,,,7038,1146.621022,7032.967177,4906.200492
,,,,,,,,7039,1224.061634,7347.398527,5057.014041
,,,,,,,,7040,1337.748922,7822.248524,5135.483509
,,,,,,,,7041,1281.533575,8049.923571,5135.589534
,,,,,,,,7042,1158.627922,7966.33644,4994.396522
,,,,,,,,7043,1023.195128,7749.772329,4692.445415
,,,,,,,,7044,895.3435799,7547.679082,4361.09924
,,,,,,,,7045,763.3236256,7354.036727,4092.155931
,,,,,,,,7046,731.0680262,7135.430258,3962.194893
,,,,,,,,7047,774.2433544,7094.812855,3979.775077
,,,,,,,,7048,901.7670613,7208.15757,4182.947218
,,,,,,,,7049,1116.744636,7437.595476,4510.116937
,,,,,,,,7050,1296.22997,7858.261412,4905.392367
,,,,,,,,7051,1483.391609,8333.079674,5299.875762
,,,,,,,,7052,1753.863824,8570.04356,5743.524697
,,,,,,,,7053,1733.830549,8378.878916,5502.69985
,,,,,,,,7054,1549.10131,8072.67009,5283.805157
,,,,,,,,7055,1438.438532,7833.371692,5100.781009
,,,,,,,,7056,1568.871505,7568.446622,5256.193317
,,,,,,,,7057,1661.854195,7359.938351,5137.382445
,,,,,,,,7058,1495.219218,7060.646054,5350.773643
,,,,,,,,7059,1351.133937,6823.495537,5199.61145
,,,,,,,,7060,1266.880946,6825.549033,5037.372419
,,,,,,,,7061,1293.703621,7220.947592,5247.942829
,,,,,,,,7062,1487.121935,8235.082266,5571.592508
,,,,,,,,7063,1862.745957,8921.744276,6741.430943
,,,,,,,,7064,2071.514803,8946.833161,6762.16623
,,,,,,,,7065,1864.128944,8825.009733,6641.954283
,,,,,,,,7066,1668.611074,8736.550421,6372.985313
,,,,,,,,7067,1541.68177,8536.118211,6032.807748
,,,,,,,,7068,1477.528544,8352.897179,5694.155743
,,,,,,,,7069,1382.153775,8280.475052,5439.414596
,,,,,,,,7070,1397.767676,8215.257994,5332.705549
,,,,,,,,7071,1437.307194,8230.002337,5335.858795
,,,,,,,,7072,1533.134456,8318.962176,5561.378501
,,,,,,,,7073,1678.74253,8486.481249,5820.848804
,,,,,,,,7074,1841.286821,8593.019304,5777.538847
,,,,,,,,7075,1863.921193,8833.136974,5892.207623
,,,,,,,,7076,1895.139078,8934.176836,6339.128856
,,,,,,,,7077,1874.359363,8611.589436,5968.342286
,,,,,,,,7078,1730.850717,8425.641002,5642.09063
,,,,,,,,7079,1645.058872,8352.311786,5392.225558
,,,,,,,,7080,1735.185805,8151.090249,5483.065357
,,,,,,,,7081,1703.661408,7900.962634,5275.655863
,,,,,,,,7082,1427.602405,7350.939537,5434.703204
,,,,,,,,7083,1284.706295,7048.615779,5155.280761
,,,,,,,,7084,1249.768068,7012.138657,4991.764163
,,,,,,,,7085,1276.878541,7305.996822,5168.851001
,,,,,,,,7086,1366.404219,8208.850395,5604.707771
,,,,,,,,7087,1701.778714,8791.543572,6436.598042
,,,,,,,,7088,1945.101564,8914.13414,6421.043216
,,,,,,,,7089,1921.995983,8907.490573,6397.004643
,,,,,,,,7090,1861.494156,8822.474707,6259.788734
,,,,,,,,7091,1743.953583,8666.704427,6042.527005
,,,,,,,,7092,1646.556654,8519.284852,5795.240999
,,,,,,,,7093,1582.184791,8540.263215,5521.993554
,,,,,,,,7094,1573.916598,8560.67514,5461.404196
,,,,,,,,7095,1590.091955,8604.460288,5459.85244
,,,,,,,,7096,1669.374862,8765.941072,5640.553601
,,,,,,,,7097,1733.041616,8859.152303,5893.657547
,,,,,,,,7098,1744.58399,8860.21643,5840.7728
,,,,,,,,7099,1755.518127,9042.680706,5988.868083
,,,,,,,,7100,1775.637534,9130.303095,6139.954667
,,,,,,,,7101,1727.004248,8778.53836,5721.302282
,,,,,,,,7102,1627.542699,8621.049843,5447.565637
,,,,,,,,7103,1516.722172,8521.027243,5300.089975
,,,,,,,,7104,1609.754122,8320.441936,5437.552242
,,,,,,,,7105,1610.63469,7981.972483,5191.089645
,,,,,,,,7106,1431.905807,7469.814723,5337.680892
,,,,,,,,7107,1281.962526,7114.342411,5109.193444
,,,,,,,,7108,1259.988065,7060.999172,5000.517428
,,,,,,,,7109,1290.467741,7369.431798,5140.841
,,,,,,,,7110,1458.745931,8280.618598,5526.684416
,,,,,,,,7111,1780.582581,8852.225561,6423.123539
,,,,,,,,7112,1918.980996,8986.873174,6447.147912
,,,,,,,,7113,1730.976097,9005.782778,6413.790535
,,,,,,,,7114,1659.519625,9047.993199,6245.116348
,,,,,,,,7115,1542.209853,9034.55847,5995.391789
,,,,,,,,7116,1479.039637,9055.954328,5680.101558
,,,,,,,,7117,1370.54324,9138.390137,5434.925521
,,,,,,,,7118,1360.522965,9481.10491,5267.68727
,,,,,,,,7119,1363.108388,9662.69649,5212.2504
,,,,,,,,7120,1439.759597,9984.046215,5392.677275
,,,,,,,,7121,1516.465335,9753.192228,5513.375631
,,,,,,,,7122,1535.91652,9100.310063,5435.542651
,,,,,,,,7123,1599.337879,9101.419505,5563.960588
,,,,,,,,7124,1813.000818,9070.979342,6003.264499
,,,,,,,,7125,1750.845578,8685.614166,5631.464623
,,,,,,,,7126,1552.139812,8503.543874,5346.032559
,,,,,,,,7127,1428.340446,8340.613767,5218.607554
,,,,,,,,7128,1543.009194,8047.123937,5323.954366
,,,,,,,,7129,1569.22915,7759.264903,5138.372445
,,,,,,,,7130,1373.507517,7270.616587,5266.365909
,,,,,,,,7131,1182.659084,6998.587271,5052.181331
,,,,,,,,7132,1122.808493,6926.988235,4940.722588
,,,,,,,,7133,1202.081279,7243.467383,5091.459166
,,,,,,,,7134,1412.962327,8179.730983,5404.284429
,,,,,,,,7135,1753.543835,8789.725165,6407.169067
,,,,,,,,7136,1951.199783,8917.985004,6376.362318
,,,,,,,,7137,1838.318175,8805.679297,6304.202449
,,,,,,,,7138,1723.759749,8804.825432,6107.14721
,,,,,,,,7139,1646.514733,8657.757393,5845.002205
,,,,,,,,7140,1548.009701,8539.187045,5535.370708
,,,,,,,,7141,1432.770153,8467.385256,5311.437804
,,,,,,,,7142,1378.863665,8432.05951,5205.292635
,,,,,,,,7143,1384.048428,8441.02397,5147.274176
,,,,,,,,7144,1432.646327,8520.009482,5312.842247
,,,,,,,,7145,1498.620969,8586.47341,5534.692584
,,,,,,,,7146,1599.159636,8623.276565,5522.034081
,,,,,,,,7147,1625.979253,8861.122883,5666.952073
,,,,,,,,7148,1792.3554,8987.919346,6059.485602
,,,,,,,,7149,1644.937898,8628.355311,5605.388227
,,,,,,,,7150,1468.599615,8444.746674,5344.590183
,,,,,,,,7151,1353.961899,8328.189307,5185.243461
,,,,,,,,7152,1503.623496,8136.835327,5316.870518
,,,,,,,,7153,1541.001956,7747.203995,5148.844472
,,,,,,,,7154,1325.452024,7271.374112,5296.597906
,,,,,,,,7155,1140.353184,6966.442121,5084.905899
,,,,,,,,7156,1100.468744,6914.119351,4940.716773
,,,,,,,,7157,1144.196651,7254.01824,5084.620097
,,,,,,,,7158,1345.733244,8159.932073,5405.881513
,,,,,,,,7159,1652.002314,8786.942373,6392.1558
,,,,,,,,7160,1840.649831,8994.780807,6389.100929
,,,,,,,,7161,1739.512672,9010.171738,6364.435352
,,,,,,,,7162,1664.571298,8958.251239,6201.91893
,,,,,,,,7163,1531.716919,8809.347957,5908.621693
,,,,,,,,7164,1429.760518,8696.102184,5587.956664
,,,,,,,,7165,1326.994839,8697.531654,5246.961983
,,,,,,,,7166,1304.202046,8716.11885,5087.8137
,,,,,,,,7167,1338.328089,8754.176752,4954.053697
,,,,,,,,7168,1390.182747,8810.267885,5031.731938
,,,,,,,,7169,1550.695764,8749.176734,5170.990321
,,,,,,,,7170,1650.015905,8625.805084,5378.694751
,,,,,,,,7171,1670.951831,8789.446482,5616.969334
,,,,,,,,7172,1796.412153,8828.890549,6018.857273
,,,,,,,,7173,1702.718913,8524.376808,5729.062842
,,,,,,,,7174,1610.561196,8421.353817,5496.360606
,,,,,,,,7175,1574.365632,8390.202737,5378.011598
,,,,,,,,7176,1731.216241,8163.535357,5484.600219
,,,,,,,,7177,1702.740471,7721.551406,5304.399887
,,,,,,,,7178,1468.218222,7225.670515,5414.914823
,,,,,,,,7179,1273.483041,6895.48132,5199.358941
,,,,,,,,7180,1182.0663,6758.054712,5053.353217
,,,,,,,,7181,1194.339886,6907.235139,5022.965526
,,,,,,,,7182,1221.408816,7120.029216,5116.7402
,,,,,,,,7183,1240.074086,7622.832091,5286.930443
,,,,,,,,7184,1317.439093,8183.80788,5355.194819
,,,,,,,,7185,1256.474632,8331.569185,5308.107382
,,,,,,,,7186,1210.587631,8190.46249,5121.94359
,,,,,,,,7187,1077.045565,8035.748696,4886.470541
,,,,,,,,7188,974.2030499,7864.758919,4608.510594
,,,,,,,,7189,906.8702086,7711.332242,4371.592891
,,,,,,,,7190,837.0207692,7613.384272,4223.189559
,,,,,,,,7191,905.6591094,7582.859781,4244.603684
,,,,,,,,7192,1017.772794,7636.72906,4440.979076
,,,,,,,,7193,1108.546816,7655.274514,4710.505594
,,,,,,,,7194,1244.773914,7847.175971,5040.8764
,,,,,,,,7195,1368.795253,8138.720968,5311.209106
,,,,,,,,7196,1461.932502,8375.193941,5541.915561
,,,,,,,,7197,1389.406495,8159.879989,5429.467588
,,,,,,,,7198,1258.227779,7960.476954,5241.474232
,,,,,,,,7199,1163.974755,7862.45839,5133.329512
,,,,,,,,7200,1314.256491,7565.839092,5263.289184
,,,,,,,,7201,1353.024831,7275.857764,5032.394293
,,,,,,,,7202,1124.768079,6908.313799,5143.54757
,,,,,,,,7203,939.993556,6608.540117,4910.600695
,,,,,,,,7204,901.647595,6491.256799,4677.889875
,,,,,,,,7205,888.331059,6560.108027,4567.919494
,,,,,,,,7206,917.782031,6653.646815,4620.336825
,,,,,,,,7207,1009.220456,7050.135288,4757.101124
,,,,,,,,7208,1009.379891,7482.551489,4899.655835
,,,,,,,,7209,986.8696704,7875.615364,4996.341359
,,,,,,,,7210,913.6020033,7876.861683,4829.927022
,,,,,,,,7211,798.3758149,7799.46579,4531.595958
,,,,,,,,7212,665.2080069,7701.738579,4238.562136
,,,,,,,,7213,524.1502336,7552.533088,3982.702349
,,,,,,,,7214,468.4772282,7441.543393,3888.895951
,,,,,,,,7215,479.3952604,7344.062017,3893.646772
,,,,,,,,7216,545.5671333,7467.999024,4145.151796
,,,,,,,,7217,723.1667719,7662.298534,4495.411334
,,,,,,,,7218,992.3537785,8026.685218,4906.195546
,,,,,,,,7219,1232.1285,8365.735323,5270.127712
,,,,,,,,7220,1468.15963,8533.247414,5551.537175
,,,,,,,,7221,1430.683451,8260.7692,5468.946955
,,,,,,,,7222,1311.143013,7890.4225,5219.950005
,,,,,,,,7223,1147.044254,7661.308275,4970.630866
,,,,,,,,7224,1319.709234,7402.270595,5165.799637
,,,,,,,,7225,1414.83512,7238.642815,5035.869676
,,,,,,,,7226,1259.409589,6923.851176,5233.068859
,,,,,,,,7227,1055.395861,6650.558034,5064.504269
,,,,,,,,7228,1036.106382,6675.539461,4952.582717
,,,,,,,,7229,1102.082513,7112.579099,5120.964573
,,,,,,,,7230,1226.511366,8082.743148,5465.395775
,,,,,,,,7231,1624.643166,8812.098081,6487.774942
,,,,,,,,7232,1810.823735,8998.356375,6367.417794
,,,,,,,,7233,1689.180421,8962.987526,6195.84469
,,,,,,,,7234,1520.269482,8861.957456,5992.482154
,,,,,,,,7235,1369.264612,8637.176272,5753.774182
,,,,,,,,7236,1253.819081,8467.244509,5408.895718
,,,,,,,,7237,1162.11561,8351.227815,5155.154072
,,,,,,,,7238,1099.766109,8212.329464,5024.73142
,,,,,,,,7239,1020.946727,8286.668863,4884.140979
,,,,,,,,7240,1089.744698,8478.864295,5030.77378
,,,,,,,,7241,1224.790168,8791.563557,5128.170243
,,,,,,,,7242,1338.23103,9024.273101,5176.657788
,,,,,,,,7243,1473.897566,9209.897877,5350.440652
,,,,,,,,7244,1670.115811,9251.739443,5685.660747
,,,,,,,,7245,1640.306547,8825.244657,5469.708579
,,,,,,,,7246,1516.013161,8559.429386,5252.095545
,,,,,,,,7247,1363.694193,8429.535411,5087.293038
,,,,,,,,7248,1514.999399,8279.663186,5290.676833
,,,,,,,,7249,1570.089831,7926.429406,5172.982774
,,,,,,,,7250,1399.901851,7359.348003,5354.137403
,,,,,,,,7251,1180.33627,7006.447231,5198.060025
,,,,,,,,7252,1166.9385,6927.320093,5134.807556
,,,,,,,,7253,1196.974127,7256.131463,5299.437141
,,,,,,,,7254,1397.421189,8295.340142,5633.876994
,,,,,,,,7255,1708.203633,8961.874217,6628.566387
,,,,,,,,7256,1887.667894,9044.492189,6583.418031
,,,,,,,,7257,1777.146587,8967.476338,6477.028651
,,,,,,,,7258,1721.591289,8831.671978,6213.868538
,,,,,,,,7259,1614.910467,8666.998821,5914.930729
,,,,,,,,7260,1541.466495,8504.091483,5584.496357
,,,,,,,,7261,1460.772305,8430.353026,5376.844267
,,,,,,,,7262,1436.412497,8365.049189,5271.434951
,,,,,,,,7263,1461.998747,8305.236364,5269.816597
,,,,,,,,7264,1536.424673,8434.079025,5461.491433
,,,,,,,,7265,1669.07036,8670.846801,5667.642179
,,,,,,,,7266,1791.896451,8798.749909,5594.261147
,,,,,,,,7267,1813.403361,9021.503506,5596.601937
,,,,,,,,7268,1924.00356,9134.638099,5887.645417
,,,,,,,,7269,1780.321831,8734.492211,5544.602357
,,,,,,,,7270,1701.779728,8582.948267,5337.784124
,,,,,,,,7271,1594.358388,8469.449789,5209.371747
,,,,,,,,7272,1708.108003,8332.01317,5358.341979
,,,,,,,,7273,1749.505013,7941.450257,5190.347098
,,,,,,,,7274,1552.093225,7412.406193,5346.327314
,,,,,,,,7275,1378.941014,7068.547137,5139.361481
,,,,,,,,7276,1336.291449,6986.641549,5091.045684
,,,,,,,,7277,1374.888719,7282.083607,5257.373104
,,,,,,,,7278,1583.290482,8296.818649,5599.22451
,,,,,,,,7279,1873.291226,8894.198232,6579.733403
,,,,,,,,7280,2145.540382,8963.57995,6628.206616
,,,,,,,,7281,2082.590695,8895.453151,6479.840558
,,,,,,,,7282,2012.443095,8778.350721,6305.804072
,,,,,,,,7283,1861.951972,8616.894087,6098.924978
,,,,,,,,7284,1740.210701,8508.41539,5790.953001
,,,,,,,,7285,1637.129247,8465.897403,5407.555191
,,,,,,,,7286,1614.35438,8445.87361,5364.845704
,,,,,,,,7287,1639.057821,8449.925406,5371.879532
,,,,,,,,7288,1746.578391,8581.7503,5589.800834
,,,,,,,,7289,1874.787751,8626.111301,5773.487476
,,,,,,,,7290,1988.01873,8611.676942,5789.821945
,,,,,,,,7291,2001.061471,8807.935583,5862.031419
,,,,,,,,7292,2002.88026,8970.603891,6161.064119
,,,,,,,,7293,1947.756408,8725.279288,5869.439963
,,,,,,,,7294,1796.002338,8579.818363,5649.666979
,,,,,,,,7295,1655.533657,8472.825034,5498.265157
,,,,,,,,7296,1747.720962,8271.165115,5666.198518
,,,,,,,,7297,1768.791192,7856.97616,5490.771729
,,,,,,,,7298,1539.308797,7404.411704,5619.554234
,,,,,,,,7299,1424.492039,7051.722685,5386.605121
,,,,,,,,7300,1374.241679,7013.30071,5260.855419
,,,,,,,,7301,1446.347764,7356.288609,5385.057247
,,,,,,,,7302,1553.509796,8305.694056,5644.220197
,,,,,,,,7303,1734.007833,8937.019163,6462.714524
,,,,,,,,7304,2024.416504,9061.864389,6380.151493
,,,,,,,,7305,1976.757773,9057.446535,6373.644747
,,,,,,,,7306,1825.475228,8946.168163,6221.863764
,,,,,,,,7307,1659.769994,8777.547559,6031.519164
,,,,,,,,7308,1540.115821,8609.810037,5797.48906
,,,,,,,,7309,1443.41733,8478.271833,5681.59592
,,,,,,,,7310,1425.645302,8421.633667,5705.626109
,,,,,,,,7311,1465.539396,8415.253032,5654.007029
,,,,,,,,7312,1558.527791,8466.519452,5797.669184
,,,,,,,,7313,1703.961859,8644.981246,5974.433352
,,,,,,,,7314,1838.439259,8687.696711,6113.094368
,,,,,,,,7315,1952.56779,8945.677789,6186.535617
,,,,,,,,7316,2029.051381,9129.845969,6336.969221
,,,,,,,,7317,2038.367967,8714.94742,5786.561748
,,,,,,,,7318,1981.014568,8577.840441,5398.214994
,,,,,,,,7319,1749.177678,8478.132715,5225.5417
,,,,,,,,7320,1782.324036,8304.97805,5374.539817
,,,,,,,,7321,1666.889724,7012.03427,4915.026278
,,,,,,,,7322,1526.749378,6589.935209,5062.28248
,,,,,,,,7323,1495.423589,6429.849055,4766.703968
,,,,,,,,7324,1471.569074,6437.459637,4668.534681
,,,,,,,,7325,1535.227427,6603.894439,4821.793676
,,,,,,,,7326,1642.328399,7313.322038,5315.939419
,,,,,,,,7327,1841.34232,8321.201085,6250.673825
,,,,,,,,7328,2004.955848,8996.11514,6490.140809
,,,,,,,,7329,2012.793529,9583.658429,6611.922406
,,,,,,,,7330,1968.530968,10005.79592,6564.905501
,,,,,,,,7331,2022.165817,9988.696673,6313.253888
,,,,,,,,7332,1853.564185,9784.828409,5998.1425
,,,,,,,,7333,1744.291922,9734.21001,5724.242151
,,,,,,,,7334,1698.639003,9569.684583,5647.849426
,,,,,,,,7335,1679.574814,9380.202436,5658.60936
,,,,,,,,7336,1715.132306,9519.107853,5787.101203
,,,,,,,,7337,1810.164876,9167.085989,5981.531148
,,,,,,,,7338,1793.993543,8275.464946,6011.787881
,,,,,,,,7339,1753.533611,8136.489296,5992.610816
,,,,,,,,7340,1759.087562,8224.795353,6196.72234
,,,,,,,,7341,1675.854073,7764.235614,5882.468297
,,,,,,,,7342,1579.95939,7707.16192,5429.172477
,,,,,,,,7343,1512.041659,7561.285919,5111.758401
,,,,,,,,7344,1551.138481,7304.441341,5261.20263
,,,,,,,,7345,1522.235007,6936.327498,4951.650965
,,,,,,,,7346,1361.094862,6562.954684,5060.658844
,,,,,,,,7347,1294.06068,6403.684197,4747.49163
,,,,,,,,7348,1311.73201,6370.880346,4621.485327
,,,,,,,,7349,1341.353214,6462.377832,4679.383761
,,,,,,,,7350,1401.913189,6560.1443,4768.156613
,,,,,,,,7351,1471.005709,6929.235479,4992.823941
,,,,,,,,7352,1537.195974,7394.153369,5246.291032
,,,,,,,,7353,1552.772439,7847.028425,5469.855902
,,,,,,,,7354,1489.934291,7839.763361,5495.583396
,,,,,,,,7355,1477.227465,7686.543822,5375.412512
,,,,,,,,7356,1273.891422,7501.022225,5157.980767
,,,,,,,,7357,1224.375362,7296.003852,5016.163833
,,,,,,,,7358,1209.226134,7159.150635,4993.445359
,,,,,,,,7359,1286.514043,7203.744831,5073.472381
,,,,,,,,7360,1452.445063,7308.102579,5416.306608
,,,,,,,,7361,1599.923037,7273.958943,5644.90468
,,,,,,,,7362,1688.515476,7282.916964,5771.071386
,,,,,,,,7363,1737.713833,7419.665723,5723.654323
,,,,,,,,7364,1708.94949,7598.682182,5823.690359
,,,,,,,,7365,1641.110978,7366.880095,5550.03293
,,,,,,,,7366,1535.572129,7169.492568,5184.534979
,,,,,,,,7367,1497.587352,7113.609199,5045.511172
,,,,,,,,7368,1561.080839,6901.943478,5166.125868
,,,,,,,,7369,1521.177781,6644.421619,4825.445787
,,,,,,,,7370,1330.02923,6434.124901,4950.002042
,,,,,,,,7371,1223.611763,6292.240775,4715.583226
,,,,,,,,7372,1197.782982,6162.485294,4551.851584
,,,,,,,,7373,1218.056011,6262.279298,4514.099257
,,,,,,,,7374,1223.195513,6333.527461,4509.323969
,,,,,,,,7375,1258.447731,6486.7071,4622.770217
,,,,,,,,7376,1316.329007,6762.607724,4793.54492
,,,,,,,,7377,1286.797683,7052.575242,4841.483235
,,,,,,,,7378,1274.234327,7132.697958,4837.288936
,,,,,,,,7379,1338.853075,7119.357154,4631.77524
,,,,,,,,7380,1234.851314,6990.175488,4345.373028
,,,,,,,,7381,1291.305152,6894.740839,4053.687118
,,,,,,,,7382,1310.890605,6919.383551,3881.719495
,,,,,,,,7383,1409.828457,7075.569021,3952.975177
,,,,,,,,7384,1520.832726,7351.313187,4283.277536
,,,,,,,,7385,1626.804943,7496.993959,4699.871715
,,,,,,,,7386,1669.752405,7734.820227,5069.296184
,,,,,,,,7387,1678.095244,8049.213836,5257.915864
,,,,,,,,7388,1695.606766,8169.080043,5520.647643
,,,,,,,,7389,1654.720954,7695.27356,5339.030016
,,,,,,,,7390,1492.903143,7355.4784,4997.565159
,,,,,,,,7391,1450.009935,7132.414688,4877.249925
,,,,,,,,7392,1555.900639,6884.85823,5009.912108
,,,,,,,,7393,1525.593126,6676.671275,4770.215227
,,,,,,,,7394,1349.674571,6459.189195,4908.501247
,,,,,,,,7395,1257.500144,6396.254743,4643.890896
,,,,,,,,7396,1203.581188,6406.526833,4505.083224
,,,,,,,,7397,1276.904391,6551.197174,4595.497372
,,,,,,,,7398,1412.844451,7198.999714,4895.486459
,,,,,,,,7399,1616.049196,8170.069788,5377.621999
,,,,,,,,7400,1890.473217,9062.584803,5547.794658
,,,,,,,,7401,2092.214967,10126.44548,5652.719095
,,,,,,,,7402,2143.842597,10721.01774,5585.403519
,,,,,,,,7403,2175.503843,11043.09115,5452.28976
,,,,,,,,7404,2014.755805,11137.56743,5202.670785
,,,,,,,,7405,2030.538926,11332.15407,4961.699908
,,,,,,,,7406,2037.909884,11396.24753,4913.667014
,,,,,,,,7407,1859.638658,11379.52925,5100.852398
,,,,,,,,7408,1609.439686,11395.51859,5484.557571
,,,,,,,,7409,1458.421465,10987.13867,5813.450415
,,,,,,,,7410,1500.29379,9877.002581,5783.560236
,,,,,,,,7411,1496.547185,9600.85509,5749.530031
,,,,,,,,7412,1550.135725,9305.491935,5940.943775
,,,,,,,,7413,1597.11068,8338.064244,5607.762482
,,,,,,,,7414,1498.905507,7970.960887,5216.930342
,,,,,,,,7415,1370.328029,7630.098063,4923.894776
,,,,,,,,7416,1449.882633,7339.717977,5088.814013
,,,,,,,,7417,1382.075063,6970.207562,4788.858999
,,,,,,,,7418,1213.350766,6574.92252,4877.42037
,,,,,,,,7419,1096.80578,6397.892908,4511.316907
,,,,,,,,7420,1066.712795,6393.309962,4378.018413
,,,,,,,,7421,1119.694743,6542.21841,4390.499893
,,,,,,,,7422,1226.764637,7132.990685,4512.985584
,,,,,,,,7423,1393.205001,7979.509575,4603.489455
,,,,,,,,7424,1493.748422,9006.559105,4697.297184
,,,,,,,,7425,1380.334681,10481.64143,4728.625304
,,,,,,,,7426,1273.948346,11462.54401,4581.022188
,,,,,,,,7427,1248.151388,11892.5673,4265.557784
,,,,,,,,7428,1073.391545,12244.59431,3956.050662
,,,,,,,,7429,980.9375608,12441.67971,3644.93927
,,,,,,,,7430,985.4719449,12764.19101,3468.375115
,,,,,,,,7431,1010.883657,12906.04145,3452.902871
,,,,,,,,7432,1133.486461,13586.35184,3711.946357
,,,,,,,,7433,1366.799974,13358.18855,4123.091866
,,,,,,,,7434,1459.735311,13047.6844,4575.919397
,,,,,,,,7435,1596.563941,12875.9039,4865.852479
,,,,,,,,7436,1712.897633,12439.51419,5142.637973
,,,,,,,,7437,1697.769099,10470.08347,5011.582746
,,,,,,,,7438,1608.869126,9015.072265,4751.587684
,,,,,,,,7439,1554.234376,8083.49699,4626.018777
,,,,,,,,7440,1572.966285,7577.231721,4821.316207
,,,,,,,,7441,1609.056692,7169.428553,4655.739427
,,,,,,,,7442,1423.419348,6666.947006,4838.351917
,,,,,,,,7443,1343.883075,6483.789325,4704.021001
,,,,,,,,7444,1300.974825,6465.398909,4559.258292
,,,,,,,,7445,1283.728416,6647.91846,4645.190708
,,,,,,,,7446,1384.360652,7352.138046,5056.513913
,,,,,,,,7447,1545.578634,8484.178055,5935.688719
,,,,,,,,7448,1650.998062,9250.598224,6072.534239
,,,,,,,,7449,1484.172459,9876.183176,6055.528633
,,,,,,,,7450,1379.000251,10011.34909,5883.325573
,,,,,,,,7451,1343.6469,9766.743179,5601.149346
,,,,,,,,7452,1101.115256,9388.567119,5247.171003
,,,,,,,,7453,1014.249665,9125.434982,4979.088961
,,,,,,,,7454,1020.973859,9004.733663,4827.394401
,,,,,,,,7455,1000.525867,8820.035065,4680.979718
,,,,,,,,7456,1061.834385,8857.204864,4884.012758
